resp,mod,modlvl,est
den,cc_type2,modnon-grass,-0.05637986194532198
den,cc_type2,modgrass,-0.90211286519559
den,cc_type2,modnon-grass,-0.13492655757694372
den,cc_type2,modgrass,-0.7317840174574555
den,cc_type2,modnon-grass,0.211345485560705
den,cc_type2,modgrass,-0.3455206258931821
den,cc_type2,modnon-grass,-0.04148026777673498
den,cc_type2,modgrass,-0.6421811156327987
den,cc_type2,modnon-grass,-0.02569425197906522
den,cc_type2,modgrass,-0.4761510234684595
den,cc_type2,modnon-grass,-0.022268879857164806
den,cc_type2,modgrass,-0.9589434299202265
den,cc_type2,modnon-grass,-0.4212966196352374
den,cc_type2,modgrass,-0.20707351445141417
den,cc_type2,modnon-grass,-0.019295799079868177
den,cc_type2,modgrass,-0.417880625074944
den,cc_type2,modnon-grass,-0.11744660307691569
den,cc_type2,modgrass,-0.27179545011542827
den,cc_type2,modnon-grass,0.0781259111557537
den,cc_type2,modgrass,-0.3469440440619958
den,cc_type2,modnon-grass,0.185841735091849
den,cc_type2,modgrass,-0.7517785045998939
den,cc_type2,modnon-grass,0.15272975016301932
den,cc_type2,modgrass,-0.49757802582284305
den,cc_type2,modnon-grass,-0.0759434765195778
den,cc_type2,modgrass,-0.24679293393686524
den,cc_type2,modnon-grass,0.052237417267577815
den,cc_type2,modgrass,-0.3921768035207396
den,cc_type2,modnon-grass,-0.19960365892182075
den,cc_type2,modgrass,-0.6872633889418465
den,cc_type2,modnon-grass,-0.2190481876300137
den,cc_type2,modgrass,-0.7305480650884842
den,cc_type2,modnon-grass,0.16430865474125186
den,cc_type2,modgrass,-0.951896495822844
den,cc_type2,modnon-grass,-0.10366596590185445
den,cc_type2,modgrass,-1.0369366599665077
den,cc_type2,modnon-grass,-0.3460186009885619
den,cc_type2,modgrass,-0.5013450479674643
den,cc_type2,modnon-grass,-0.19691237491247246
den,cc_type2,modgrass,-0.39813013747501685
den,cc_type2,modnon-grass,-0.009444863989018788
den,cc_type2,modgrass,-0.8213627175122751
den,cc_type2,modnon-grass,-0.2007312617424925
den,cc_type2,modgrass,-0.46991072842361115
den,cc_type2,modnon-grass,0.06579579545285473
den,cc_type2,modgrass,-0.6830478161892872
den,cc_type2,modnon-grass,-0.3086492526538969
den,cc_type2,modgrass,-0.27963655999388914
den,cc_type2,modnon-grass,0.15820856896278296
den,cc_type2,modgrass,-0.6781641132433534
den,cc_type2,modnon-grass,0.025052489944467463
den,cc_type2,modgrass,-0.4955786450198203
den,cc_type2,modnon-grass,0.0809406421749042
den,cc_type2,modgrass,-0.6097832449969568
den,cc_type2,modnon-grass,-0.1326084070674138
den,cc_type2,modgrass,-0.4378612605065226
den,cc_type2,modnon-grass,0.026325433659492255
den,cc_type2,modgrass,-0.46038605948962524
den,cc_type2,modnon-grass,0.0247469240466233
den,cc_type2,modgrass,-0.10297439834823009
den,cc_type2,modnon-grass,0.08804164824117443
den,cc_type2,modgrass,-0.6368234144888149
den,cc_type2,modnon-grass,-0.22500181768132427
den,cc_type2,modgrass,-0.06141146320654437
den,cc_type2,modnon-grass,0.22187200769125695
den,cc_type2,modgrass,-0.7147026208258912
den,cc_type2,modnon-grass,-0.06901718683458685
den,cc_type2,modgrass,-0.30624820271783376
den,cc_type2,modnon-grass,-0.053273357830868395
den,cc_type2,modgrass,-0.6421918940667539
den,cc_type2,modnon-grass,-0.15913215839979092
den,cc_type2,modgrass,-0.6439063723472883
den,cc_type2,modnon-grass,0.0031318042714822063
den,cc_type2,modgrass,-0.41308231789765115
den,cc_type2,modnon-grass,0.039812087126149844
den,cc_type2,modgrass,-0.34256888173081934
den,cc_type2,modnon-grass,-0.22277714986333974
den,cc_type2,modgrass,-0.42722649854811556
den,cc_type2,modnon-grass,0.16546043354240952
den,cc_type2,modgrass,-0.5657911833174227
den,cc_type2,modnon-grass,-0.043027210805754494
den,cc_type2,modgrass,-0.3737976474737191
den,cc_type2,modnon-grass,0.04811493161145945
den,cc_type2,modgrass,-0.542425066611877
den,cc_type2,modnon-grass,0.07501063393331002
den,cc_type2,modgrass,-0.5052410687221728
den,cc_type2,modnon-grass,-0.07748204160974274
den,cc_type2,modgrass,-0.5350600179772855
den,cc_type2,modnon-grass,-0.061801522280981853
den,cc_type2,modgrass,-0.5038077904333307
den,cc_type2,modnon-grass,0.19815129681812468
den,cc_type2,modgrass,-0.6612388392401007
den,cc_type2,modnon-grass,-0.24870102349561002
den,cc_type2,modgrass,-0.1666302004115613
den,cc_type2,modnon-grass,-0.04046980096911174
den,cc_type2,modgrass,-0.11001343937890352
den,cc_type2,modnon-grass,0.054607796367619824
den,cc_type2,modgrass,-0.5371077022261996
den,cc_type2,modnon-grass,-0.10018860337895012
den,cc_type2,modgrass,-0.3488944703304695
den,cc_type2,modnon-grass,-0.03382540125809368
den,cc_type2,modgrass,-0.8750867978066987
den,cc_type2,modnon-grass,-0.12996071044810834
den,cc_type2,modgrass,-0.3626755946980301
den,cc_type2,modnon-grass,-0.10759552907451063
den,cc_type2,modgrass,-0.4020856460381042
den,cc_type2,modnon-grass,0.06901984080346432
den,cc_type2,modgrass,-0.6467031836971006
den,cc_type2,modnon-grass,0.13527317560662055
den,cc_type2,modgrass,-0.13192738488399747
den,cc_type2,modnon-grass,0.056066370665689105
den,cc_type2,modgrass,-0.781256008295776
den,cc_type2,modnon-grass,-0.028742469869191014
den,cc_type2,modgrass,-0.5380675512570747
den,cc_type2,modnon-grass,0.015018816443923737
den,cc_type2,modgrass,-0.9215969296258577
den,cc_type2,modnon-grass,-0.09830053573296542
den,cc_type2,modgrass,-0.3681523380237504
den,cc_type2,modnon-grass,0.019134122923403517
den,cc_type2,modgrass,-0.22283530276915306
den,cc_type2,modnon-grass,-0.056849613948991816
den,cc_type2,modgrass,-0.4257102712923002
den,cc_type2,modnon-grass,0.06775740738678811
den,cc_type2,modgrass,-0.5450145456767336
den,cc_type2,modnon-grass,0.051023298826113755
den,cc_type2,modgrass,-0.3564890346562106
den,cc_type2,modnon-grass,-0.1567600019943185
den,cc_type2,modgrass,-0.7055226178475662
den,cc_type2,modnon-grass,-0.09491988908216936
den,cc_type2,modgrass,-0.34486852227085896
den,cc_type2,modnon-grass,-0.10651076693027643
den,cc_type2,modgrass,-0.5074121375857771
den,cc_type2,modnon-grass,-0.008434827005406015
den,cc_type2,modgrass,-1.1655999756063455
den,cc_type2,modnon-grass,-0.2481608757312476
den,cc_type2,modgrass,-0.018978594384351136
den,cc_type2,modnon-grass,-0.10218971403512928
den,cc_type2,modgrass,-0.3690217157257082
den,cc_type2,modnon-grass,-0.043755907993508536
den,cc_type2,modgrass,-0.72409461643579065
den,cc_type2,modnon-grass,-0.0019516518973299265
den,cc_type2,modgrass,-0.5595092851180564
den,cc_type2,modnon-grass,-0.06251376293269555
den,cc_type2,modgrass,-0.5173607840859286
den,cc_type2,modnon-grass,-0.08336216686902706
den,cc_type2,modgrass,-0.5835272570409319
den,cc_type2,modnon-grass,0.18305254970521706
den,cc_type2,modgrass,-0.019970956574562274
den,cc_type2,modnon-grass,-0.0764457811603968
den,cc_type2,modgrass,-0.09652791688357445
den,cc_type2,modnon-grass,0.15754287136652928
den,cc_type2,modgrass,-0.36113608620089943
den,cc_type2,modnon-grass,-0.1451455427830013
den,cc_type2,modgrass,-0.3237394980530534
den,cc_type2,modnon-grass,0.13295172459023197
den,cc_type2,modgrass,-0.13394804531226503
den,cc_type2,modnon-grass,0.2056961858631385
den,cc_type2,modgrass,-0.493483006866108
den,cc_type2,modnon-grass,0.10874941067733081
den,cc_type2,modgrass,-0.2617375654354018
den,cc_type2,modnon-grass,-0.09121260639444984
den,cc_type2,modgrass,-0.9538932925129221
den,cc_type2,modnon-grass,-0.33683953880314893
den,cc_type2,modgrass,-0.3453597882008528
den,cc_type2,modnon-grass,-0.031502756883819434
den,cc_type2,modgrass,-0.9524669553639616
den,cc_type2,modnon-grass,-0.2990484857620538
den,cc_type2,modgrass,-0.9227409895818921
den,cc_type2,modnon-grass,0.13072533718646043
den,cc_type2,modgrass,-0.2884434423370608
den,cc_type2,modnon-grass,-0.03183836050179262
den,cc_type2,modgrass,-0.6331970473209123
den,cc_type2,modnon-grass,0.059323517996486344
den,cc_type2,modgrass,-0.6919240575407788
den,cc_type2,modnon-grass,-0.1455242094590239
den,cc_type2,modgrass,-0.5446689606925427
den,cc_type2,modnon-grass,-0.11732773227606842
den,cc_type2,modgrass,-0.14607292803576127
den,cc_type2,modnon-grass,0.12207643660728158
den,cc_type2,modgrass,-0.1883781772166335
den,cc_type2,modnon-grass,-0.00823653240278242
den,cc_type2,modgrass,-0.7922082960524123
den,cc_type2,modnon-grass,-0.1875460554638881
den,cc_type2,modgrass,-0.34240929744028875
den,cc_type2,modnon-grass,0.05621118980144265
den,cc_type2,modgrass,-0.8243660055387483
den,cc_type2,modnon-grass,-0.06977002170031814
den,cc_type2,modgrass,-0.2859209670002551
den,cc_type2,modnon-grass,0.12870070413413906
den,cc_type2,modgrass,-1.1459934003446368
den,cc_type2,modnon-grass,-0.03236836508242052
den,cc_type2,modgrass,-0.544947724469762
den,cc_type2,modnon-grass,0.08699318720758781
den,cc_type2,modgrass,-0.6590084788204232
den,cc_type2,modnon-grass,-0.26896663239611
den,cc_type2,modgrass,-0.6147874343722655
den,cc_type2,modnon-grass,0.08972443532672181
den,cc_type2,modgrass,-0.6188638895459713
den,cc_type2,modnon-grass,-0.22320048512137294
den,cc_type2,modgrass,-0.19063603285106295
den,cc_type2,modnon-grass,0.1840976862875438
den,cc_type2,modgrass,-0.8389787277744554
den,cc_type2,modnon-grass,-0.15074257773111605
den,cc_type2,modgrass,-0.2657324759241301
den,cc_type2,modnon-grass,-0.18429320587856005
den,cc_type2,modgrass,-0.14681469185801335
den,cc_type2,modnon-grass,0.10298129069818143
den,cc_type2,modgrass,-0.21614254287114182
den,cc_type2,modnon-grass,-0.2871636373904572
den,cc_type2,modgrass,-0.4616083367004413
den,cc_type2,modnon-grass,0.021620937579386972
den,cc_type2,modgrass,-1.0163231676934181
den,cc_type2,modnon-grass,0.013967995351592374
den,cc_type2,modgrass,-0.9132684556904953
den,cc_type2,modnon-grass,-0.1524170165944481
den,cc_type2,modgrass,-0.35905543809816454
den,cc_type2,modnon-grass,0.01232947735397903
den,cc_type2,modgrass,-0.5730267537358602
den,cc_type2,modnon-grass,-0.13930281661634378
den,cc_type2,modgrass,-0.28616257790961797
den,cc_type2,modnon-grass,0.25590792120622324
den,cc_type2,modgrass,-0.8604332283333073
den,cc_type2,modnon-grass,-0.27080497166403306
den,cc_type2,modgrass,-0.5862361191291117
den,cc_type2,modnon-grass,-0.030109857040788425
den,cc_type2,modgrass,-0.42545175141167363
den,cc_type2,modnon-grass,-0.2072038226370815
den,cc_type2,modgrass,-0.13311921581397662
den,cc_type2,modnon-grass,-0.10561647819270581
den,cc_type2,modgrass,-0.33652382683852516
den,cc_type2,modnon-grass,-0.10743701925553568
den,cc_type2,modgrass,-1.076746670696732
den,cc_type2,modnon-grass,-0.074547839116632
den,cc_type2,modgrass,-0.17798576236286703
den,cc_type2,modnon-grass,-0.4958405979764151
den,cc_type2,modgrass,-0.10179546851280727
den,cc_type2,modnon-grass,0.24583061143905863
den,cc_type2,modgrass,-0.44535146077648163
den,cc_type2,modnon-grass,-0.16655177479962588
den,cc_type2,modgrass,-0.48722430532550953
den,cc_type2,modnon-grass,0.20465311345545048
den,cc_type2,modgrass,-0.25512304780920503
den,cc_type2,modnon-grass,0.23719877240260026
den,cc_type2,modgrass,-0.21478426701159709
den,cc_type2,modnon-grass,-0.007232189226204366
den,cc_type2,modgrass,-0.1897037762990215
den,cc_type2,modnon-grass,-0.11478425112996161
den,cc_type2,modgrass,-0.7867353567554702
den,cc_type2,modnon-grass,-0.135170139437718
den,cc_type2,modgrass,-0.21827976574247301
den,cc_type2,modnon-grass,-0.01619257498095345
den,cc_type2,modgrass,-0.45101525155234684
den,cc_type2,modnon-grass,-0.021749627178719453
den,cc_type2,modgrass,-0.6847746740551185
den,cc_type2,modnon-grass,-0.1606373104347921
den,cc_type2,modgrass,-0.6670078246305255
den,cc_type2,modnon-grass,-0.00597990179977429
den,cc_type2,modgrass,-0.20860259491428554
den,cc_type2,modnon-grass,0.21140256752381203
den,cc_type2,modgrass,-0.5131019652239598
den,cc_type2,modnon-grass,0.02101559427644261
den,cc_type2,modgrass,-0.33155716558655546
den,cc_type2,modnon-grass,-0.2750310271831824
den,cc_type2,modgrass,-0.5219148313673837
den,cc_type2,modnon-grass,0.12742631740518415
den,cc_type2,modgrass,-0.3681848375471073
den,cc_type2,modnon-grass,0.29819413331011446
den,cc_type2,modgrass,-0.7570439572102007
den,cc_type2,modnon-grass,-0.18336946689055197
den,cc_type2,modgrass,-1.0013856469572737
den,cc_type2,modnon-grass,-0.17307856842882344
den,cc_type2,modgrass,-0.31837618685010355
den,cc_type2,modnon-grass,-0.09368177183025718
den,cc_type2,modgrass,-0.35448512967544465
den,cc_type2,modnon-grass,0.21075030865749927
den,cc_type2,modgrass,-0.5567777286751767
den,cc_type2,modnon-grass,-0.20610670492903474
den,cc_type2,modgrass,-0.554758748010866
den,cc_type2,modnon-grass,0.005427542114450136
den,cc_type2,modgrass,-0.664388716211079
den,cc_type2,modnon-grass,0.041510713190546465
den,cc_type2,modgrass,-0.8909201892717035
den,cc_type2,modnon-grass,0.22272967731900345
den,cc_type2,modgrass,-0.05478322742191549
den,cc_type2,modnon-grass,-0.1503761013371787
den,cc_type2,modgrass,-0.2628213737305724
den,cc_type2,modnon-grass,-0.005632072620883572
den,cc_type2,modgrass,-0.46820715460453494
den,cc_type2,modnon-grass,0.0975908411327847
den,cc_type2,modgrass,-0.3144286286213508
den,cc_type2,modnon-grass,0.031701833584388814
den,cc_type2,modgrass,-1.1838614386656654
den,cc_type2,modnon-grass,-0.24860654578755537
den,cc_type2,modgrass,-0.4366083797200766
den,cc_type2,modnon-grass,-0.00324373266585545
den,cc_type2,modgrass,-0.4024152417052049
den,cc_type2,modnon-grass,0.046553142162015976
den,cc_type2,modgrass,-0.5699889161740743
den,cc_type2,modnon-grass,0.30984448182144453
den,cc_type2,modgrass,-0.6676523111083229
den,cc_type2,modnon-grass,-0.17779042954509225
den,cc_type2,modgrass,-0.12449856115846489
den,cc_type2,modnon-grass,0.2584364457176835
den,cc_type2,modgrass,-0.3279789611859834
den,cc_type2,modnon-grass,-0.06844492672904429
den,cc_type2,modgrass,-0.32224898531876955
den,cc_type2,modnon-grass,0.036865760345341385
den,cc_type2,modgrass,-0.7614602049186507
den,cc_type2,modnon-grass,-0.1957597874422801
den,cc_type2,modgrass,-0.8687088805253114
den,cc_type2,modnon-grass,-0.2553885908819668
den,cc_type2,modgrass,-0.4717818227124749
den,cc_type2,modnon-grass,0.23602555342125356
den,cc_type2,modgrass,-0.12189714306418013
den,cc_type2,modnon-grass,0.08492237168843338
den,cc_type2,modgrass,-0.7457577323726928
den,cc_type2,modnon-grass,-0.18802389778423767
den,cc_type2,modgrass,-0.10581620653017809
den,cc_type2,modnon-grass,-0.09352192373537833
den,cc_type2,modgrass,-0.2786922792066435
den,cc_type2,modnon-grass,0.2964523510356765
den,cc_type2,modgrass,-0.782018883554939
den,cc_type2,modnon-grass,0.1469802483281797
den,cc_type2,modgrass,-0.24262926756140812
den,cc_type2,modnon-grass,-0.06185334226269021
den,cc_type2,modgrass,-0.19110294122994087
den,cc_type2,modnon-grass,0.07274049772505661
den,cc_type2,modgrass,-0.6044550027859826
den,cc_type2,modnon-grass,-0.26691990071300153
den,cc_type2,modgrass,-0.20082882138123653
den,cc_type2,modnon-grass,0.0905299586172495
den,cc_type2,modgrass,-0.2401647216456413
den,cc_type2,modnon-grass,-0.0196285248510969
den,cc_type2,modgrass,-0.24092034097875706
den,cc_type2,modnon-grass,0.16800801050075698
den,cc_type2,modgrass,-0.3534490781244234
den,cc_type2,modnon-grass,-0.05635300061981705
den,cc_type2,modgrass,-0.1525799028248459
den,cc_type2,modnon-grass,-0.2551134846184199
den,cc_type2,modgrass,-0.09395266218527341
den,cc_type2,modnon-grass,0.058965493867352406
den,cc_type2,modgrass,-0.9971697311591267
den,cc_type2,modnon-grass,-0.13248441996261925
den,cc_type2,modgrass,-0.8066277998779365
den,cc_type2,modnon-grass,-0.11634146444226752
den,cc_type2,modgrass,-0.35784043650225805
den,cc_type2,modnon-grass,0.1170833676329871
den,cc_type2,modgrass,-0.221002996301285
den,cc_type2,modnon-grass,0.2755467128186455
den,cc_type2,modgrass,0.10486152032909006
den,cc_type2,modnon-grass,0.3031374886210522
den,cc_type2,modgrass,-0.3543131516651796
den,cc_type2,modnon-grass,0.04939186430821035
den,cc_type2,modgrass,-0.8435823522907021
den,cc_type2,modnon-grass,-0.12149385485425508
den,cc_type2,modgrass,-0.13782133343026903
den,cc_type2,modnon-grass,0.012683356510436892
den,cc_type2,modgrass,-0.2687541594992724
den,cc_type2,modnon-grass,0.04647346992085971
den,cc_type2,modgrass,-0.5893010057646872
den,cc_type2,modnon-grass,-0.22951398403987758
den,cc_type2,modgrass,-0.46289076904509197
den,cc_type2,modnon-grass,-0.06728001016774966
den,cc_type2,modgrass,-0.8465213327340265
den,cc_type2,modnon-grass,0.007679030478391076
den,cc_type2,modgrass,-0.28883009633855516
den,cc_type2,modnon-grass,-0.026940107679873506
den,cc_type2,modgrass,-0.19837611105394484
den,cc_type2,modnon-grass,0.10927244333525676
den,cc_type2,modgrass,-0.4133453972106905
den,cc_type2,modnon-grass,0.09003179232854869
den,cc_type2,modgrass,-0.6605331968105204
den,cc_type2,modnon-grass,0.08232765594406145
den,cc_type2,modgrass,-0.4022543715607516
den,cc_type2,modnon-grass,-0.1597751460312467
den,cc_type2,modgrass,0.020494002862131936
den,cc_type2,modnon-grass,-0.24629035355600232
den,cc_type2,modgrass,-0.37264833758463817
den,cc_type2,modnon-grass,-0.09707318064604417
den,cc_type2,modgrass,-1.0758304997511834
den,cc_type2,modnon-grass,-0.14618808551216608
den,cc_type2,modgrass,-0.7974001385331896
den,cc_type2,modnon-grass,-0.20268122257323326
den,cc_type2,modgrass,-0.18810544787180217
den,cc_type2,modnon-grass,0.1263121264543739
den,cc_type2,modgrass,-0.5953823845283862
den,cc_type2,modnon-grass,-0.3132761631790444
den,cc_type2,modgrass,-0.18913413825507844
den,cc_type2,modnon-grass,0.055361787268889955
den,cc_type2,modgrass,-0.09342746343365986
den,cc_type2,modnon-grass,0.02024129346179505
den,cc_type2,modgrass,-0.1572674750729556
den,cc_type2,modnon-grass,0.3044188749589472
den,cc_type2,modgrass,-0.3906289225361879
den,cc_type2,modnon-grass,-0.006443655570075742
den,cc_type2,modgrass,-0.6063379574300778
den,cc_type2,modnon-grass,-0.18961128556952175
den,cc_type2,modgrass,-0.18306117785297332
den,cc_type2,modnon-grass,0.1471876698743729
den,cc_type2,modgrass,0.004417191277662996
den,cc_type2,modnon-grass,0.1656112299031601
den,cc_type2,modgrass,-0.15287861095361052
den,cc_type2,modnon-grass,-0.06495745248986191
den,cc_type2,modgrass,-0.53656945458106
den,cc_type2,modnon-grass,-0.027792757073642458
den,cc_type2,modgrass,-0.8163391587730162
den,cc_type2,modnon-grass,-0.1849202919470655
den,cc_type2,modgrass,-0.7121610740787393
den,cc_type2,modnon-grass,-0.12035897692258297
den,cc_type2,modgrass,-0.4492382126538446
den,cc_type2,modnon-grass,-0.0219944506516279
den,cc_type2,modgrass,-0.6359831538975032
den,cc_type2,modnon-grass,0.11124413004182639
den,cc_type2,modgrass,-0.7295712395943754
den,cc_type2,modnon-grass,-0.11577075119910545
den,cc_type2,modgrass,-0.4794655210312228
den,cc_type2,modnon-grass,-0.18683555097392363
den,cc_type2,modgrass,-0.4230151140760849
den,cc_type2,modnon-grass,-0.022820671603039314
den,cc_type2,modgrass,-0.3648578954445402
den,cc_type2,modnon-grass,0.1378059966846378
den,cc_type2,modgrass,-0.4275617868348829
den,cc_type2,modnon-grass,-0.10925031706271729
den,cc_type2,modgrass,-0.3426754361012865
den,cc_type2,modnon-grass,-0.169374150839137
den,cc_type2,modgrass,-0.79386878614813
den,cc_type2,modnon-grass,-0.038131841545357724
den,cc_type2,modgrass,-0.6866875230845976
den,cc_type2,modnon-grass,0.0530406723542683
den,cc_type2,modgrass,-0.3656187767796175
den,cc_type2,modnon-grass,0.18616977406005245
den,cc_type2,modgrass,-0.3795207590403873
den,cc_type2,modnon-grass,0.04479526741870393
den,cc_type2,modgrass,-0.7596754799618202
den,cc_type2,modnon-grass,0.13247605032835158
den,cc_type2,modgrass,-0.5972525915908048
den,cc_type2,modnon-grass,-0.026590470407530802
den,cc_type2,modgrass,-0.7639480461635807
den,cc_type2,modnon-grass,-0.19669144477048095
den,cc_type2,modgrass,-0.5975462802477608
den,cc_type2,modnon-grass,-0.016293275270546567
den,cc_type2,modgrass,-0.1282984115166289
den,cc_type2,modnon-grass,0.35865379087431115
den,cc_type2,modgrass,-0.6486716059121714
den,cc_type2,modnon-grass,-0.21456694459253045
den,cc_type2,modgrass,-0.49638195358807435
den,cc_type2,modnon-grass,-0.1462533377793399
den,cc_type2,modgrass,-0.5523497244676381
den,cc_type2,modnon-grass,-0.09954352387031279
den,cc_type2,modgrass,-0.4506365638695028
den,cc_type2,modnon-grass,-5.699504496806574e-5
den,cc_type2,modgrass,-0.6216094486792062
den,cc_type2,modnon-grass,-0.2944404123285054
den,cc_type2,modgrass,-0.5075108804124987
den,cc_type2,modnon-grass,0.11133849488919817
den,cc_type2,modgrass,-0.0930653058036578
den,cc_type2,modnon-grass,0.14268494333655143
den,cc_type2,modgrass,-0.6269203000838958
den,cc_type2,modnon-grass,0.003906963995566172
den,cc_type2,modgrass,-0.23008660886442775
den,cc_type2,modnon-grass,-0.03563234554374565
den,cc_type2,modgrass,-0.2581627001674909
den,cc_type2,modnon-grass,-0.1330606812473702
den,cc_type2,modgrass,-0.3247044620239034
den,cc_type2,modnon-grass,-0.10955895336009025
den,cc_type2,modgrass,-0.47028420964584483
den,cc_type2,modnon-grass,-0.07131421783244384
den,cc_type2,modgrass,-0.322664175983837
den,cc_type2,modnon-grass,0.005170942024780824
den,cc_type2,modgrass,-0.6572069761947344
den,cc_type2,modnon-grass,-0.18956010568115678
den,cc_type2,modgrass,-0.6082258434999438
den,cc_type2,modnon-grass,-0.12846563102240513
den,cc_type2,modgrass,-0.050661282321935314
den,cc_type2,modnon-grass,0.09494724506533728
den,cc_type2,modgrass,-0.6555773919343033
den,cc_type2,modnon-grass,-0.19414891025816253
den,cc_type2,modgrass,-0.44328754621527944
den,cc_type2,modnon-grass,-0.12325972484698972
den,cc_type2,modgrass,-0.013905075482418764
den,cc_type2,modnon-grass,0.1632708800228944
den,cc_type2,modgrass,-0.6018081327163965
den,cc_type2,modnon-grass,0.11240499361806355
den,cc_type2,modgrass,-0.11777361724444563
den,cc_type2,modnon-grass,0.20862075282635123
den,cc_type2,modgrass,-0.2729804413060168
den,cc_type2,modnon-grass,0.0261466075754767
den,cc_type2,modgrass,-0.2758686235877313
den,cc_type2,modnon-grass,-0.05506143410456813
den,cc_type2,modgrass,-0.1465573360655646
den,cc_type2,modnon-grass,-0.05482140939584829
den,cc_type2,modgrass,-0.6830257806954607
den,cc_type2,modnon-grass,-0.18303779385758098
den,cc_type2,modgrass,-0.29659333766067947
den,cc_type2,modnon-grass,0.19139518820602042
den,cc_type2,modgrass,-0.6446416385970082
den,cc_type2,modnon-grass,-0.16898603688958255
den,cc_type2,modgrass,-0.03846750697255654
den,cc_type2,modnon-grass,0.03475590615569875
den,cc_type2,modgrass,-0.946509184639932
den,cc_type2,modnon-grass,-0.1567034605786405
den,cc_type2,modgrass,-1.1376201247663487
den,cc_type2,modnon-grass,0.03141073936488664
den,cc_type2,modgrass,-0.3892797340108134
den,cc_type2,modnon-grass,-0.051621530496976785
den,cc_type2,modgrass,-0.5594206671759082
den,cc_type2,modnon-grass,0.15560105710648467
den,cc_type2,modgrass,-0.2616209725922707
den,cc_type2,modnon-grass,0.07784860783539531
den,cc_type2,modgrass,0.22672907949720802
den,cc_type2,modnon-grass,0.1496504896080303
den,cc_type2,modgrass,-0.6245256650394535
den,cc_type2,modnon-grass,-0.18085692273801304
den,cc_type2,modgrass,-0.3433797344235535
den,cc_type2,modnon-grass,-0.06216054403155704
den,cc_type2,modgrass,-0.3790143262031223
den,cc_type2,modnon-grass,0.12478576937110145
den,cc_type2,modgrass,-0.7800482685770735
den,cc_type2,modnon-grass,-0.05161112983436509
den,cc_type2,modgrass,0.05659886495781194
den,cc_type2,modnon-grass,-0.010629415807176459
den,cc_type2,modgrass,-0.37813044467101387
den,cc_type2,modnon-grass,0.14258452392822346
den,cc_type2,modgrass,-0.6293102211878078
den,cc_type2,modnon-grass,-0.10761759471427923
den,cc_type2,modgrass,-0.4198115246318049
den,cc_type2,modnon-grass,0.3062517657602993
den,cc_type2,modgrass,-0.6159335127511152
den,cc_type2,modnon-grass,0.009926165889051245
den,cc_type2,modgrass,-0.5594616309921774
den,cc_type2,modnon-grass,0.1099793371057486
den,cc_type2,modgrass,-0.2565561578882048
den,cc_type2,modnon-grass,0.05424453716814374
den,cc_type2,modgrass,-0.5328274704289871
den,cc_type2,modnon-grass,0.06121827981099665
den,cc_type2,modgrass,-0.49623644765321046
den,cc_type2,modnon-grass,-0.16040649699320508
den,cc_type2,modgrass,-0.29449640832839036
den,cc_type2,modnon-grass,0.10301673809775333
den,cc_type2,modgrass,-0.5095525287223198
den,cc_type2,modnon-grass,-0.207548090763125
den,cc_type2,modgrass,-0.45535106044464374
den,cc_type2,modnon-grass,0.1492325277068713
den,cc_type2,modgrass,-0.7165036050247754
den,cc_type2,modnon-grass,-0.0407325569738236
den,cc_type2,modgrass,0.044021491948468855
den,cc_type2,modnon-grass,0.12400164017894137
den,cc_type2,modgrass,-0.18019751993452282
den,cc_type2,modnon-grass,0.1662792632525174
den,cc_type2,modgrass,-0.5767684206458799
den,cc_type2,modnon-grass,-0.06062486281498757
den,cc_type2,modgrass,-0.6582971327937065
den,cc_type2,modnon-grass,0.27302443217746564
den,cc_type2,modgrass,-0.7623819156030041
den,cc_type2,modnon-grass,-0.31631825148582565
den,cc_type2,modgrass,-0.35700541947573
den,cc_type2,modnon-grass,0.1672595927557134
den,cc_type2,modgrass,-0.20816774094279472
den,cc_type2,modnon-grass,0.06155147656142271
den,cc_type2,modgrass,-0.4579858337078501
den,cc_type2,modnon-grass,-0.19454419834301626
den,cc_type2,modgrass,-0.7529345642412643
den,cc_type2,modnon-grass,-0.25177392128341675
den,cc_type2,modgrass,-0.036525510517701684
den,cc_type2,modnon-grass,0.25430004836863995
den,cc_type2,modgrass,-0.421718191844697
den,cc_type2,modnon-grass,0.07337950303494119
den,cc_type2,modgrass,-0.5618532865230602
den,cc_type2,modnon-grass,-0.024721940595018296
den,cc_type2,modgrass,-0.5712884701847626
den,cc_type2,modnon-grass,-0.1165600376988946
den,cc_type2,modgrass,-0.5110785436263773
den,cc_type2,modnon-grass,0.018834930235810184
den,cc_type2,modgrass,-0.09996691779041986
den,cc_type2,modnon-grass,0.072964751008772
den,cc_type2,modgrass,-0.34371073418999193
den,cc_type2,modnon-grass,-0.20952497532728315
den,cc_type2,modgrass,-0.4424770009194974
den,cc_type2,modnon-grass,-0.13490271390935066
den,cc_type2,modgrass,-0.5326033518516454
den,cc_type2,modnon-grass,-0.3282083012439276
den,cc_type2,modgrass,-0.3766807283013894
den,cc_type2,modnon-grass,-0.03574583330507361
den,cc_type2,modgrass,-0.39851738837840633
den,cc_type2,modnon-grass,0.08315383169982013
den,cc_type2,modgrass,-0.7284510700681387
den,cc_type2,modnon-grass,-0.1098208965968303
den,cc_type2,modgrass,-0.39074296468773656
den,cc_type2,modnon-grass,0.1565095353836979
