resp,mod,modlvl,est
bio,ccterm_meth,modM,-1.390863255424858
bio,ccterm_meth,modW,-0.43467231738890555
bio,ccterm_meth,modD,-1.3609217958925965
bio,ccterm_meth,modH,-0.434062857347714
bio,ccterm_meth,modM,-1.2137682135897743
bio,ccterm_meth,modW,-0.15754642788267248
bio,ccterm_meth,modD,-2.03352710987185
bio,ccterm_meth,modH,-0.3006835241539925
bio,ccterm_meth,modM,-0.9166174152137668
bio,ccterm_meth,modW,-0.44668420426422867
bio,ccterm_meth,modD,-0.8465773839124344
bio,ccterm_meth,modH,-0.627734334165857
bio,ccterm_meth,modM,-1.2630830195237057
bio,ccterm_meth,modW,-0.21523420756308911
bio,ccterm_meth,modD,-1.8843841847808587
bio,ccterm_meth,modH,-0.8053682935388421
bio,ccterm_meth,modM,-1.7497050102744462
bio,ccterm_meth,modW,-0.44140599214684445
bio,ccterm_meth,modD,-1.3874880476047269
bio,ccterm_meth,modH,-0.7117754196780347
bio,ccterm_meth,modM,-1.5564376033413416
bio,ccterm_meth,modW,-0.3212223954792672
bio,ccterm_meth,modD,-0.8179969746230511
bio,ccterm_meth,modH,-0.3415100930352579
bio,ccterm_meth,modM,-1.032742934793608
bio,ccterm_meth,modW,-0.2018171447557085
bio,ccterm_meth,modD,-1.4029137950270856
bio,ccterm_meth,modH,-0.5702151312136937
bio,ccterm_meth,modM,-1.2372868672703594
bio,ccterm_meth,modW,-0.1633604948494677
bio,ccterm_meth,modD,-2.1435289765379144
bio,ccterm_meth,modH,-0.9430910302703288
bio,ccterm_meth,modM,-1.6570782392066337
bio,ccterm_meth,modW,-0.9851215052606428
bio,ccterm_meth,modD,-1.6904783561428718
bio,ccterm_meth,modH,-0.7640968720003596
bio,ccterm_meth,modM,-1.3287655264797098
bio,ccterm_meth,modW,-0.7074020139154161
bio,ccterm_meth,modD,-1.030390674054909
bio,ccterm_meth,modH,-0.8246472569573875
bio,ccterm_meth,modM,-2.0770962072703822
bio,ccterm_meth,modW,-0.6512759191452001
bio,ccterm_meth,modD,-1.675154032661678
bio,ccterm_meth,modH,-0.5569435825549619
bio,ccterm_meth,modM,-1.0810657028078279
bio,ccterm_meth,modW,-0.5275729051823856
bio,ccterm_meth,modD,-1.7425827681619581
bio,ccterm_meth,modH,-0.231004889846523
bio,ccterm_meth,modM,-1.2320888702294408
bio,ccterm_meth,modW,-0.24795789390941025
bio,ccterm_meth,modD,-1.037386301387953
bio,ccterm_meth,modH,-0.733319988497432
bio,ccterm_meth,modM,-1.3821071963622962
bio,ccterm_meth,modW,-0.5167583366518322
bio,ccterm_meth,modD,-1.3621749037964366
bio,ccterm_meth,modH,-0.354716359532001
bio,ccterm_meth,modM,-0.8375211455626597
bio,ccterm_meth,modW,-0.5278118082071555
bio,ccterm_meth,modD,-2.343803505987726
bio,ccterm_meth,modH,-0.6435567199487118
bio,ccterm_meth,modM,-0.9807545848593773
bio,ccterm_meth,modW,-0.3972131813752854
bio,ccterm_meth,modD,-1.9173472656036965
bio,ccterm_meth,modH,-0.4451449746010098
bio,ccterm_meth,modM,-0.5682510065042123
bio,ccterm_meth,modW,-0.7388789194318592
bio,ccterm_meth,modD,-2.5208027894163725
bio,ccterm_meth,modH,-0.3871629358093546
bio,ccterm_meth,modM,-0.7776002343721377
bio,ccterm_meth,modW,-0.5348024100406792
bio,ccterm_meth,modD,-1.6155522058005323
bio,ccterm_meth,modH,-0.73338616508648935
bio,ccterm_meth,modM,-1.6863283145761214
bio,ccterm_meth,modW,-0.3169870027019898
bio,ccterm_meth,modD,-0.9898771729808938
bio,ccterm_meth,modH,-0.5371032200357239
bio,ccterm_meth,modM,-0.7707710223658771
bio,ccterm_meth,modW,-0.3704712574914081
bio,ccterm_meth,modD,-1.2475617545510547
bio,ccterm_meth,modH,-1.1215272047145806
bio,ccterm_meth,modM,-0.8244277970918306
bio,ccterm_meth,modW,-0.9507997933346087
bio,ccterm_meth,modD,-2.4629559583809733
bio,ccterm_meth,modH,-0.6245084714123265
bio,ccterm_meth,modM,-0.9494161653335057
bio,ccterm_meth,modW,0.2559479091323913
bio,ccterm_meth,modD,-1.5708170868413769
bio,ccterm_meth,modH,-0.8535871381974437
bio,ccterm_meth,modM,-1.2947233257741708
bio,ccterm_meth,modW,-0.3729993045760621
bio,ccterm_meth,modD,-0.9917102624656309
bio,ccterm_meth,modH,-0.4255255401399302
bio,ccterm_meth,modM,-1.3896224013784089
bio,ccterm_meth,modW,0.03134014549110346
bio,ccterm_meth,modD,-1.5968774972487292
bio,ccterm_meth,modH,-0.8018841701297246
bio,ccterm_meth,modM,-1.3875416981776516
bio,ccterm_meth,modW,-0.11216086159504968
bio,ccterm_meth,modD,-1.7400793796388654
bio,ccterm_meth,modH,-0.5383164319372548
bio,ccterm_meth,modM,-1.0556620049126846
bio,ccterm_meth,modW,-0.3159148964019047
bio,ccterm_meth,modD,-2.498467059155317
bio,ccterm_meth,modH,-0.9279307082111236
bio,ccterm_meth,modM,-1.6096315023681358
bio,ccterm_meth,modW,-0.9675735529697809
bio,ccterm_meth,modD,-0.8902749165542708
bio,ccterm_meth,modH,-0.2865203623787397
bio,ccterm_meth,modM,-0.9621216885753463
bio,ccterm_meth,modW,-0.052010977997462335
bio,ccterm_meth,modD,-0.51699355841388
bio,ccterm_meth,modH,-0.6586469881597405
bio,ccterm_meth,modM,-1.102214441843507
bio,ccterm_meth,modW,-0.6787908135659796
bio,ccterm_meth,modD,-1.9916969962919555
bio,ccterm_meth,modH,-0.7243395366700214
bio,ccterm_meth,modM,-1.823551178624176
bio,ccterm_meth,modW,-0.44431549475725446
bio,ccterm_meth,modD,-0.47093549324264494
bio,ccterm_meth,modH,-0.49350198171134557
bio,ccterm_meth,modM,-0.9864094900521337
bio,ccterm_meth,modW,-0.5918118294460677
bio,ccterm_meth,modD,-1.9423457134645898
bio,ccterm_meth,modH,-1.1529475261316198
bio,ccterm_meth,modM,-1.5109797213465306
bio,ccterm_meth,modW,-1.070449960117118
bio,ccterm_meth,modD,-2.133752310086286
bio,ccterm_meth,modH,-0.7906835372291182
bio,ccterm_meth,modM,-1.8868657448323645
bio,ccterm_meth,modW,-0.9141666585383681
bio,ccterm_meth,modD,-0.47112439136718925
bio,ccterm_meth,modH,-0.6922894287320992
bio,ccterm_meth,modM,-0.5835775335703343
bio,ccterm_meth,modW,-0.743935975356264
bio,ccterm_meth,modD,-2.703888667137102
bio,ccterm_meth,modH,-1.1133618818261426
bio,ccterm_meth,modM,-1.5130797547800365
bio,ccterm_meth,modW,-0.5984519121600317
bio,ccterm_meth,modD,-1.3427372228727035
bio,ccterm_meth,modH,-0.765641514965954
bio,ccterm_meth,modM,-1.714729421326695
bio,ccterm_meth,modW,-1.0408125119889915
bio,ccterm_meth,modD,-2.296751838154967
bio,ccterm_meth,modH,-1.155829273113456
bio,ccterm_meth,modM,-1.0623095058095657
bio,ccterm_meth,modW,-1.05013953506792
bio,ccterm_meth,modD,-1.2472200622280734
bio,ccterm_meth,modH,-0.5421120859893539
bio,ccterm_meth,modM,-0.9187823300885208
bio,ccterm_meth,modW,-0.6499296697406326
bio,ccterm_meth,modD,-1.638520715425604
bio,ccterm_meth,modH,-0.9904536775675642
bio,ccterm_meth,modM,-1.6370478369735906
bio,ccterm_meth,modW,-0.8135292320005745
bio,ccterm_meth,modD,-2.0070030751319625
bio,ccterm_meth,modH,-0.816977429118729
bio,ccterm_meth,modM,-1.1984088898654002
bio,ccterm_meth,modW,-0.4309230538286779
bio,ccterm_meth,modD,-1.4027625240610688
bio,ccterm_meth,modH,-0.4743805692404186
bio,ccterm_meth,modM,-1.3175729328993897
bio,ccterm_meth,modW,-0.6927785785788763
bio,ccterm_meth,modD,-1.206607074094256
bio,ccterm_meth,modH,-0.7600831034460058
bio,ccterm_meth,modM,-1.4076812932240927
bio,ccterm_meth,modW,-0.5010473936151261
bio,ccterm_meth,modD,-0.7386447885657281
bio,ccterm_meth,modH,-0.7666301646763358
bio,ccterm_meth,modM,-1.6883375605711903
bio,ccterm_meth,modW,-0.5341721373144614
bio,ccterm_meth,modD,-1.516080973333987
bio,ccterm_meth,modH,-0.5592463110019641
bio,ccterm_meth,modM,-1.1729391789865824
bio,ccterm_meth,modW,-0.5463475859570253
bio,ccterm_meth,modD,-1.6208525982944655
bio,ccterm_meth,modH,-0.31212937597492835
bio,ccterm_meth,modM,-1.38548227822892
bio,ccterm_meth,modW,-0.27790528506003187
bio,ccterm_meth,modD,-1.9425471833106085
bio,ccterm_meth,modH,-0.6772604848525301
bio,ccterm_meth,modM,-0.8637660841082224
bio,ccterm_meth,modW,-0.6080126835458545
bio,ccterm_meth,modD,-1.3806875252924107
bio,ccterm_meth,modH,-0.8786180971837311
bio,ccterm_meth,modM,-0.806904227417233
bio,ccterm_meth,modW,-0.8036618232706917
bio,ccterm_meth,modD,-2.101874406901115
bio,ccterm_meth,modH,-1.0504625515409018
bio,ccterm_meth,modM,-1.5602790211547284
bio,ccterm_meth,modW,-0.8697961332766299
bio,ccterm_meth,modD,-1.043351838368651
bio,ccterm_meth,modH,-0.6204976700511116
bio,ccterm_meth,modM,-1.1248985815820975
bio,ccterm_meth,modW,-0.5522436147080332
bio,ccterm_meth,modD,-1.5491326597530128
bio,ccterm_meth,modH,-0.70258934893078
bio,ccterm_meth,modM,-1.0539416181542114
bio,ccterm_meth,modW,-0.7960319754477244
bio,ccterm_meth,modD,-2.197094507445335
bio,ccterm_meth,modH,-1.3029136041767218
bio,ccterm_meth,modM,-1.5730931755028685
bio,ccterm_meth,modW,-1.1972274468856214
bio,ccterm_meth,modD,-0.2466621741450289
bio,ccterm_meth,modH,-0.6388174572953385
bio,ccterm_meth,modM,-1.3850383868959386
bio,ccterm_meth,modW,-0.4424765552916835
bio,ccterm_meth,modD,-0.9516179304773362
bio,ccterm_meth,modH,-0.44186058934003897
bio,ccterm_meth,modM,-0.6591225498917841
bio,ccterm_meth,modW,-0.034811460046108265
bio,ccterm_meth,modD,-1.4828933205425758
bio,ccterm_meth,modH,-0.6051603964780454
bio,ccterm_meth,modM,-1.0828656012062141
bio,ccterm_meth,modW,-0.4317571957651295
bio,ccterm_meth,modD,-1.4178997719077298
bio,ccterm_meth,modH,-1.0630898883211004
bio,ccterm_meth,modM,-1.7232162233845774
bio,ccterm_meth,modW,-0.8205135654322886
bio,ccterm_meth,modD,-0.9383100143046667
bio,ccterm_meth,modH,0.014725286192406636
bio,ccterm_meth,modM,-1.1938754222574854
bio,ccterm_meth,modW,-0.15236721812667156
bio,ccterm_meth,modD,-1.2734868810536821
bio,ccterm_meth,modH,-0.4958866613919212
bio,ccterm_meth,modM,-1.1588263492544884
bio,ccterm_meth,modW,-0.07762442426016379
bio,ccterm_meth,modD,-1.6001720555847547
bio,ccterm_meth,modH,-0.5401732202428917
bio,ccterm_meth,modM,-1.598127454068187
bio,ccterm_meth,modW,-0.5355392293875924
bio,ccterm_meth,modD,-2.1200793924126122
bio,ccterm_meth,modH,-1.0096431280976026
bio,ccterm_meth,modM,-1.4154006114106108
bio,ccterm_meth,modW,-1.0975958847379388
bio,ccterm_meth,modD,-1.2717498719384577
bio,ccterm_meth,modH,-0.44425457194149937
bio,ccterm_meth,modM,-1.0770137015836587
bio,ccterm_meth,modW,-0.21570296755927904
bio,ccterm_meth,modD,-1.919850555581036
bio,ccterm_meth,modH,-0.9102772455291152
bio,ccterm_meth,modM,-1.0535991808661056
bio,ccterm_meth,modW,-1.0034029615262041
bio,ccterm_meth,modD,-0.7223804085159788
bio,ccterm_meth,modH,-0.4283368901650064
bio,ccterm_meth,modM,-1.3279827335974101
bio,ccterm_meth,modW,-0.3781220533692192
bio,ccterm_meth,modD,-1.4838189032823832
bio,ccterm_meth,modH,-0.5792810887524089
bio,ccterm_meth,modM,-1.042501619541272
bio,ccterm_meth,modW,-0.12150087076000998
bio,ccterm_meth,modD,-1.833688207430113
bio,ccterm_meth,modH,-0.45948153775038847
bio,ccterm_meth,modM,-1.4987339323962037
bio,ccterm_meth,modW,-0.6726889409951375
bio,ccterm_meth,modD,-0.8606733980891718
bio,ccterm_meth,modH,-1.0452693887276148
bio,ccterm_meth,modM,-0.9038069792175328
bio,ccterm_meth,modW,-1.1412882490475145
bio,ccterm_meth,modD,-0.560615638673541
bio,ccterm_meth,modH,-0.7586568604932807
bio,ccterm_meth,modM,-1.113590304602548
bio,ccterm_meth,modW,-0.3365197210000195
bio,ccterm_meth,modD,-2.257003369093386
bio,ccterm_meth,modH,-1.1625639930895664
bio,ccterm_meth,modM,-1.3182557702427673
bio,ccterm_meth,modW,-1.008172059859208
bio,ccterm_meth,modD,-1.5198504925751941
bio,ccterm_meth,modH,-0.5252344661057844
bio,ccterm_meth,modM,-0.8061448364945741
bio,ccterm_meth,modW,-0.23083045470345012
bio,ccterm_meth,modD,-2.047864564584786
bio,ccterm_meth,modH,-0.5730533453357523
bio,ccterm_meth,modM,-0.7590549840961259
bio,ccterm_meth,modW,-0.2516512743713108
bio,ccterm_meth,modD,-1.5125614043654292
bio,ccterm_meth,modH,-1.0171987193734346
bio,ccterm_meth,modM,-1.6290853027685144
bio,ccterm_meth,modW,-0.46207764850180255
bio,ccterm_meth,modD,-1.0630758140936543
bio,ccterm_meth,modH,-0.5504148408379218
bio,ccterm_meth,modM,-0.6526232636793372
bio,ccterm_meth,modW,-0.35727321170328485
bio,ccterm_meth,modD,-0.8783655689843742
bio,ccterm_meth,modH,-0.3397872547882669
bio,ccterm_meth,modM,-1.2334444246522616
bio,ccterm_meth,modW,-0.49682440210917445
bio,ccterm_meth,modD,-1.6827881686664317
bio,ccterm_meth,modH,-0.9008607675674718
bio,ccterm_meth,modM,-1.5618903604194023
bio,ccterm_meth,modW,-0.7152711722483692
bio,ccterm_meth,modD,-2.686351621077224
bio,ccterm_meth,modH,-0.9179058925563038
bio,ccterm_meth,modM,-1.2284121063240878
bio,ccterm_meth,modW,-0.5854300804597126
bio,ccterm_meth,modD,-1.6087002001113726
bio,ccterm_meth,modH,-0.6371185926951033
bio,ccterm_meth,modM,-0.8572156502478213
bio,ccterm_meth,modW,-0.7465859962093242
bio,ccterm_meth,modD,-1.890148914757583
bio,ccterm_meth,modH,-0.4048530051396015
bio,ccterm_meth,modM,-0.9454203115993522
bio,ccterm_meth,modW,-0.5824369208345149
bio,ccterm_meth,modD,-2.1198601118969105
bio,ccterm_meth,modH,-0.9133794074383965
bio,ccterm_meth,modM,-1.7034379904287091
bio,ccterm_meth,modW,-0.7719911914592105
bio,ccterm_meth,modD,-0.8287977004547121
bio,ccterm_meth,modH,-0.543699513450203
bio,ccterm_meth,modM,-1.840320406446267
bio,ccterm_meth,modW,-0.12473385115902874
bio,ccterm_meth,modD,-1.855392117584918
bio,ccterm_meth,modH,-0.7883933145427001
bio,ccterm_meth,modM,-1.286180081113704
bio,ccterm_meth,modW,-0.5341433921370303
bio,ccterm_meth,modD,-1.5736610116633765
bio,ccterm_meth,modH,-0.5078631541182277
bio,ccterm_meth,modM,-0.9430705042716855
bio,ccterm_meth,modW,-0.16869899368435898
bio,ccterm_meth,modD,-2.6145183524124196
bio,ccterm_meth,modH,-0.7593408054182114
bio,ccterm_meth,modM,-1.3217749417746654
bio,ccterm_meth,modW,-0.6548448464975842
bio,ccterm_meth,modD,-1.3107964351151504
bio,ccterm_meth,modH,-0.4169699570253899
bio,ccterm_meth,modM,-1.1789784522231397
bio,ccterm_meth,modW,-0.23049205436238174
bio,ccterm_meth,modD,-1.1515071682507587
bio,ccterm_meth,modH,-0.7050858561834694
bio,ccterm_meth,modM,-1.5934504561762801
bio,ccterm_meth,modW,-0.23038256346990785
bio,ccterm_meth,modD,-1.0546585503345685
bio,ccterm_meth,modH,-0.5494785557274081
bio,ccterm_meth,modM,-0.6866450661416266
bio,ccterm_meth,modW,-0.2949154402517069
bio,ccterm_meth,modD,-1.9022087595910444
bio,ccterm_meth,modH,-0.5338366674757391
bio,ccterm_meth,modM,-1.2570200720295035
bio,ccterm_meth,modW,-0.2947778660706557
bio,ccterm_meth,modD,-1.8798863171493292
bio,ccterm_meth,modH,-0.5660452446701016
bio,ccterm_meth,modM,-1.4130708142668185
bio,ccterm_meth,modW,-0.34631608448470147
bio,ccterm_meth,modD,-1.465942337964232
bio,ccterm_meth,modH,-0.6917441210508912
bio,ccterm_meth,modM,-1.5698061302703554
bio,ccterm_meth,modW,-0.639214227376665
bio,ccterm_meth,modD,-1.3217420517680152
bio,ccterm_meth,modH,-0.4818631819836283
bio,ccterm_meth,modM,-0.9452838088458987
bio,ccterm_meth,modW,-0.5118638407412492
bio,ccterm_meth,modD,-1.6887844155093286
bio,ccterm_meth,modH,-0.6279349799260762
bio,ccterm_meth,modM,-1.15007725838905
bio,ccterm_meth,modW,-0.806046543652387
bio,ccterm_meth,modD,-0.9603971166910021
bio,ccterm_meth,modH,-1.0707207072379703
bio,ccterm_meth,modM,-1.298405186578207
bio,ccterm_meth,modW,-0.6043915263647598
bio,ccterm_meth,modD,-0.8187689994568284
bio,ccterm_meth,modH,-0.5913236990661029
bio,ccterm_meth,modM,-0.7880299334093323
bio,ccterm_meth,modW,-0.5974636297041958
bio,ccterm_meth,modD,-1.0024593116096736
bio,ccterm_meth,modH,-0.6838248223496497
bio,ccterm_meth,modM,-0.6927270879658234
bio,ccterm_meth,modW,-0.8225205094542748
bio,ccterm_meth,modD,-0.8256689701535381
bio,ccterm_meth,modH,-0.47064165199904745
bio,ccterm_meth,modM,-0.8405819144035087
bio,ccterm_meth,modW,-0.5701097014179651
bio,ccterm_meth,modD,-1.946055748837716
bio,ccterm_meth,modH,-0.39274498240132105
bio,ccterm_meth,modM,-1.2893751573558503
bio,ccterm_meth,modW,-0.4666327499080713
bio,ccterm_meth,modD,-2.7099024017488214
bio,ccterm_meth,modH,-1.0518019357482877
bio,ccterm_meth,modM,-2.1014767155477037
bio,ccterm_meth,modW,-1.2278012745370805
bio,ccterm_meth,modD,-1.7226712434770095
bio,ccterm_meth,modH,-0.5053665247587793
bio,ccterm_meth,modM,-1.0656807450883894
bio,ccterm_meth,modW,-0.6652657894239643
bio,ccterm_meth,modD,-1.3263016838852468
bio,ccterm_meth,modH,-0.8964900398179295
bio,ccterm_meth,modM,-1.5581221626597102
bio,ccterm_meth,modW,-0.41421187218217614
bio,ccterm_meth,modD,-1.4864546090616269
bio,ccterm_meth,modH,-0.98705952597594
bio,ccterm_meth,modM,-1.7218400629229011
bio,ccterm_meth,modW,-1.1683100908779527
bio,ccterm_meth,modD,-1.8155266626026554
bio,ccterm_meth,modH,-0.6071227436941568
bio,ccterm_meth,modM,-1.5133347513323634
bio,ccterm_meth,modW,-0.6442427264521989
bio,ccterm_meth,modD,-1.616267146424558
bio,ccterm_meth,modH,-0.7014464192037485
bio,ccterm_meth,modM,-1.7928549427091616
bio,ccterm_meth,modW,-0.7067875082153204
bio,ccterm_meth,modD,-2.2959590843166557
bio,ccterm_meth,modH,-0.78009304406977
bio,ccterm_meth,modM,-0.9624385751134721
bio,ccterm_meth,modW,-0.30466644068088405
bio,ccterm_meth,modD,-0.84905586382727
bio,ccterm_meth,modH,-0.5900990720372775
bio,ccterm_meth,modM,-0.7380040703742347
bio,ccterm_meth,modW,-0.6617408699605243
bio,ccterm_meth,modD,-1.041983167117334
bio,ccterm_meth,modH,-0.8690436680680946
bio,ccterm_meth,modM,-1.7152937213644883
bio,ccterm_meth,modW,-0.8559460919615485
bio,ccterm_meth,modD,-2.3779359105921882
bio,ccterm_meth,modH,-1.2046977723891823
bio,ccterm_meth,modM,-0.9690539562502897
bio,ccterm_meth,modW,-1.2559153373961836
bio,ccterm_meth,modD,-2.4847055414523225
bio,ccterm_meth,modH,-0.43506130646631513
bio,ccterm_meth,modM,-1.1980592959094325
bio,ccterm_meth,modW,-0.4722297278704953
bio,ccterm_meth,modD,-2.1650458900209135
bio,ccterm_meth,modH,-0.8112376518896133
bio,ccterm_meth,modM,-1.4099729977202833
bio,ccterm_meth,modW,-0.5238640875153685
bio,ccterm_meth,modD,-1.1526916487642194
bio,ccterm_meth,modH,-0.3981309165278561
bio,ccterm_meth,modM,-1.0749811318154592
bio,ccterm_meth,modW,-0.0952608381978412
bio,ccterm_meth,modD,-1.7938369282913085
bio,ccterm_meth,modH,-0.5893069338844468
bio,ccterm_meth,modM,-1.0271603614657876
bio,ccterm_meth,modW,-0.41054062237486927
bio,crop_follow,modcorn,-0.5399946137262491
bio,crop_follow,modsoybean,-1.059254790953306
bio,crop_follow,modcorn,-0.7399863237613153
bio,crop_follow,modsoybean,-1.6263406037756105
bio,crop_follow,modcorn,-1.0262063773203312
bio,crop_follow,modsoybean,-1.5285790366866694
bio,crop_follow,modcorn,-0.4464283395430765
bio,crop_follow,modsoybean,-1.5745897088002692
bio,crop_follow,modcorn,-0.7545957639690395
bio,crop_follow,modsoybean,-0.6403897241849096
bio,crop_follow,modcorn,-0.7386979317627053
bio,crop_follow,modsoybean,-0.727264715400204
bio,crop_follow,modcorn,-0.21904375809489152
bio,crop_follow,modsoybean,-1.346329631723897
bio,crop_follow,modcorn,-0.26062958735382896
bio,crop_follow,modsoybean,-1.2042100856007911
bio,crop_follow,modcorn,-0.6157915949471161
bio,crop_follow,modsoybean,-0.8329211230612852
bio,crop_follow,modcorn,-0.6937364940487596
bio,crop_follow,modsoybean,-0.6053108226740511
bio,crop_follow,modcorn,-0.35410327677669334
bio,crop_follow,modsoybean,-0.779990418219802
bio,crop_follow,modcorn,-0.6103117058174928
bio,crop_follow,modsoybean,-0.9251023240728096
bio,crop_follow,modcorn,-0.9372486154152184
bio,crop_follow,modsoybean,-1.4412137393928381
bio,crop_follow,modcorn,-0.961148762572956
bio,crop_follow,modsoybean,-1.4179503182527262
bio,crop_follow,modcorn,-0.7449746074418536
bio,crop_follow,modsoybean,-1.0164420836904364
bio,crop_follow,modcorn,-0.8335981283870278
bio,crop_follow,modsoybean,-1.3894310591619408
bio,crop_follow,modcorn,-0.07817648678473882
bio,crop_follow,modsoybean,-0.7111632816113252
bio,crop_follow,modcorn,-0.8703618142306749
bio,crop_follow,modsoybean,-1.4596992229028234
bio,crop_follow,modcorn,-0.45909981493503393
bio,crop_follow,modsoybean,-0.9227006998783113
bio,crop_follow,modcorn,-0.7934367871435973
bio,crop_follow,modsoybean,-1.092745606207883
bio,crop_follow,modcorn,-0.5231191217079854
bio,crop_follow,modsoybean,-1.4149990343973258
bio,crop_follow,modcorn,-0.4167476867690159
bio,crop_follow,modsoybean,-1.298735782036775
bio,crop_follow,modcorn,-0.4941225235099103
bio,crop_follow,modsoybean,-1.1378784467996652
bio,crop_follow,modcorn,-0.30009977703516044
bio,crop_follow,modsoybean,-1.0302170219152709
bio,crop_follow,modcorn,-0.5461573243860735
bio,crop_follow,modsoybean,-1.0564912797439356
bio,crop_follow,modcorn,-0.778623262705819
bio,crop_follow,modsoybean,-0.6121592342288753
bio,crop_follow,modcorn,-0.46813202921746694
bio,crop_follow,modsoybean,-0.948560262939002
bio,crop_follow,modcorn,-0.44099011927541815
bio,crop_follow,modsoybean,-1.01599595254916
bio,crop_follow,modcorn,-0.3344471164228172
bio,crop_follow,modsoybean,-1.540500955288839
bio,crop_follow,modcorn,-0.8996582108952582
bio,crop_follow,modsoybean,-1.281522915605513
bio,crop_follow,modcorn,-0.9359506584351145
bio,crop_follow,modsoybean,-1.4221331467637859
bio,crop_follow,modcorn,-0.5535926598851715
bio,crop_follow,modsoybean,-0.7030183110232099
bio,crop_follow,modcorn,-0.8571240549682251
bio,crop_follow,modsoybean,-1.630997553923152
bio,crop_follow,modcorn,-0.6098122118367083
bio,crop_follow,modsoybean,-0.9657496945242938
bio,crop_follow,modcorn,-0.5773348344300396
bio,crop_follow,modsoybean,-1.1355672339672804
bio,crop_follow,modcorn,-0.5991784524095984
bio,crop_follow,modsoybean,-0.4875799170227031
bio,crop_follow,modcorn,-0.22955966219255525
bio,crop_follow,modsoybean,-0.8709820988447967
bio,crop_follow,modcorn,-0.55238063464601606
bio,crop_follow,modsoybean,-0.7210664104990157
bio,crop_follow,modcorn,-0.6755684092459044
bio,crop_follow,modsoybean,-1.520590014905877
bio,crop_follow,modcorn,-0.4410873364194366
bio,crop_follow,modsoybean,-0.9140859054092718
bio,crop_follow,modcorn,-0.43192450365032325
bio,crop_follow,modsoybean,-0.8211396972098628
bio,crop_follow,modcorn,-0.6124458942115605
bio,crop_follow,modsoybean,-0.8136036015207435
bio,crop_follow,modcorn,-0.5355454377135708
bio,crop_follow,modsoybean,-1.3825408777374466
bio,crop_follow,modcorn,-0.086209067641643225
bio,crop_follow,modsoybean,-1.6608201089683001
bio,crop_follow,modcorn,-0.31128058542284814
bio,crop_follow,modsoybean,-0.7969909248957701
bio,crop_follow,modcorn,-0.49495776111221684
bio,crop_follow,modsoybean,-1.4785414127080017
bio,crop_follow,modcorn,-0.6627437030651486
bio,crop_follow,modsoybean,-1.2237850348053196
bio,crop_follow,modcorn,-0.08264393029255017
bio,crop_follow,modsoybean,-0.7425362543375682
bio,crop_follow,modcorn,-0.7093372187171568
bio,crop_follow,modsoybean,-0.8938815404018025
bio,crop_follow,modcorn,-0.48903162326865474
bio,crop_follow,modsoybean,-0.9672406902664568
bio,crop_follow,modcorn,-0.14033729154350694
bio,crop_follow,modsoybean,-1.3412580709883872
bio,crop_follow,modcorn,-0.4253379247355251
bio,crop_follow,modsoybean,-0.6316259830426452
bio,crop_follow,modcorn,-0.6250945267879959
bio,crop_follow,modsoybean,-1.1096801790080062
bio,crop_follow,modcorn,-0.5556046190675912
bio,crop_follow,modsoybean,-0.912119802874528
bio,crop_follow,modcorn,-0.4997029698869984
bio,crop_follow,modsoybean,-1.0164551852310633
bio,crop_follow,modcorn,-0.19786500322470751
bio,crop_follow,modsoybean,-0.645975347123948
bio,crop_follow,modcorn,-0.5903353693564829
bio,crop_follow,modsoybean,-0.8399438221932523
bio,crop_follow,modcorn,-0.7266592397908952
bio,crop_follow,modsoybean,-1.5571029627471822
bio,crop_follow,modcorn,-0.5819224687929455
bio,crop_follow,modsoybean,-0.738555457462823
bio,crop_follow,modcorn,-0.07919522154689433
bio,crop_follow,modsoybean,-1.0742000577728301
bio,crop_follow,modcorn,-0.8950396675832802
bio,crop_follow,modsoybean,-1.1970480035882276
bio,crop_follow,modcorn,-0.24295176052051537
bio,crop_follow,modsoybean,-0.8601174609501974
bio,crop_follow,modcorn,-0.4659020569438652
bio,crop_follow,modsoybean,-0.7836539471329305
bio,crop_follow,modcorn,-0.1468276382883048
bio,crop_follow,modsoybean,-1.22656729654564
bio,crop_follow,modcorn,-0.5537611747822901
bio,crop_follow,modsoybean,-1.0714909127899022
bio,crop_follow,modcorn,-0.6661653020281565
bio,crop_follow,modsoybean,-0.89946452032463875
bio,crop_follow,modcorn,-0.14506764957652724
bio,crop_follow,modsoybean,-1.071643251780424
bio,crop_follow,modcorn,-0.4412421909685557
bio,crop_follow,modsoybean,-0.8409640267945601
bio,crop_follow,modcorn,-0.39982472059873364
bio,crop_follow,modsoybean,-0.8972008715026413
bio,crop_follow,modcorn,-0.6199994641777204
bio,crop_follow,modsoybean,-1.402023669730248
bio,crop_follow,modcorn,-0.7753415714709868
bio,crop_follow,modsoybean,-1.3656124187413508
bio,crop_follow,modcorn,-0.5163358828588736
bio,crop_follow,modsoybean,-1.836786374129513
bio,crop_follow,modcorn,-0.5521514941117731
bio,crop_follow,modsoybean,-0.7009886256105428
bio,crop_follow,modcorn,-0.6417853297573504
bio,crop_follow,modsoybean,-0.9173902412708719
bio,crop_follow,modcorn,-0.6333922566631431
bio,crop_follow,modsoybean,-1.0294695670015919
bio,crop_follow,modcorn,-0.34142441686937414
bio,crop_follow,modsoybean,-0.8812596119431323
bio,crop_follow,modcorn,-0.5443056819247234
